booking_id,date_key,hotel_key,market_segment_key,channel_key,customer_type_key,deposit_type_key,is_canceled,reservation_status,lead_time,lead_time_bucket,total_nights,total_guests,adults,children,babies,adr,est_revenue,is_comp_rate,is_adr_outlier,is_zero_night,is_zero_adult,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,total_of_special_requests,days_in_waiting_list,required_car_parking_spaces,reserved_room_type,assigned_room_type,meal,agent,country
103041,20240428,17,4,3,3,1,0,Check-Out,157,90+ days,3,2,2,0,0,68.0,204.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,83,PRT
103042,20241114,16,4,3,3,1,0,Check-Out,157,90+ days,3,2,2,0,0,68.0,204.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,83,ITA
103043,20240926,29,4,3,3,1,0,Check-Out,157,90+ days,3,2,2,0,0,68.0,204.0,0,0,0,0,0,0,0,2,1,0,0,A,A,BB,83,ITA
103044,20240623,27,4,3,3,1,0,Check-Out,157,90+ days,3,2,2,0,0,68.0,204.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,83,PRT
103045,20240104,25,3,3,1,1,0,Check-Out,57,31-90 days,3,2,2,0,0,96.6,289.79999999999995,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,ESP
103046,20240426,22,3,3,1,1,0,Check-Out,6,0-7 days,1,2,2,0,0,95.0,95.0,0,0,0,0,0,0,0,0,2,0,0,A,A,SC,9,PRT
103047,20240925,21,3,3,1,1,0,Check-Out,17,8-30 days,3,2,2,0,0,92.67,278.01,0,0,0,0,0,0,0,0,0,0,0,A,A,SC,9,GBR
103048,20240826,18,3,3,1,1,0,Check-Out,23,8-30 days,3,2,2,0,0,108.67,326.01,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,PRT
103049,20240530,23,4,3,1,1,0,Check-Out,35,31-90 days,4,2,2,0,0,68.0,272.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,85,ITA
103050,20240317,21,4,3,1,1,0,Check-Out,77,31-90 days,3,2,2,0,0,75.0,225.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,28,ESP
103051,20240726,22,1,1,3,1,0,Check-Out,5,0-7 days,1,2,2,0,0,101.0,101.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,0,PRT
103052,20240517,27,1,1,3,1,0,Check-Out,5,0-7 days,1,2,2,0,0,101.0,101.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,0,PRT
103053,20240201,23,3,3,1,1,0,Check-Out,286,90+ days,2,2,2,0,0,78.3,156.6,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,9,BLR
103054,20241211,27,3,3,1,1,0,Check-Out,51,31-90 days,3,2,2,0,0,68.47,205.41,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,7,AUT
103055,20240328,23,4,3,1,1,0,Check-Out,80,31-90 days,2,2,2,0,0,75.0,150.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,28,FRA
103056,20240206,22,3,3,1,1,0,Check-Out,58,31-90 days,2,2,2,0,0,102.6,205.2,0,0,0,0,0,0,0,0,1,0,1,A,A,BB,9,ITA
103057,20240203,27,3,3,1,1,0,Check-Out,58,31-90 days,2,2,2,0,0,93.6,187.2,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,ITA
103058,20240522,28,3,3,1,1,0,Check-Out,58,31-90 days,2,1,1,0,0,95.4,190.8,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,ITA
103059,20240812,24,1,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,103.5,103.5,0,0,0,0,0,0,0,1,0,0,0,A,D,BB,0,PRT
103060,20241225,27,3,3,1,1,0,Check-Out,61,31-90 days,4,2,2,0,0,96.9,387.6,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,9,ESP
103061,20240410,17,5,3,1,1,0,Check-Out,22,8-30 days,3,1,1,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,A,A,BB,141,PRT
103062,20240415,23,4,3,3,1,0,Check-Out,157,90+ days,3,3,3,0,0,92.65,277.95000000000005,0,0,0,0,0,0,0,2,0,0,0,A,A,BB,83,PRT
103063,20240502,25,4,3,3,1,0,Check-Out,157,90+ days,3,3,3,0,0,92.65,277.95000000000005,0,0,0,0,0,0,0,2,0,0,0,A,D,BB,83,PRT
103064,20240924,21,3,3,1,1,0,Check-Out,4,0-7 days,4,2,2,0,0,88.26,353.04,0,0,0,0,0,0,0,0,2,0,0,A,A,SC,9,ESP
103065,20240508,20,5,3,1,1,0,Check-Out,22,8-30 days,3,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0,2,0,0,A,A,BB,141,PRT
103066,20240203,24,4,3,1,1,0,Check-Out,11,8-30 days,2,2,2,0,0,75.0,150.0,0,0,0,0,1,0,1,2,1,0,0,A,D,BB,141,PRT
103067,20240124,21,3,3,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,133.0,133.0,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,9,SWE
103068,20240520,27,3,3,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,133.0,133.0,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,9,PRT
103069,20241213,25,3,3,1,1,0,Check-Out,7,0-7 days,2,2,2,0,0,124.0,248.0,0,0,0,0,0,0,0,1,1,0,0,A,A,BB,9,FRA
103070,20240329,23,3,3,1,1,0,Check-Out,16,8-30 days,3,2,2,0,0,108.67,326.01,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,9,FRA
103071,20240522,18,3,3,1,1,0,Check-Out,174,90+ days,4,3,3,0,0,87.72,350.88,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,89,PRT
103072,20240122,27,4,3,1,1,0,Check-Out,80,31-90 days,2,2,2,0,0,75.0,150.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,28,FRA
103073,20240213,25,5,1,1,1,0,Check-Out,0,0-7 days,1,3,2,1,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,F,A,BB,0,PRT
103074,20241003,27,3,3,1,1,0,Check-Out,5,0-7 days,3,2,2,0,0,121.0,363.0,0,0,0,0,0,0,0,0,1,0,0,D,E,BB,9,TUR
103075,20241027,30,4,3,1,1,0,Check-Out,70,31-90 days,2,3,2,1,0,80.33,160.66,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,22,PRT
103076,20241127,24,1,1,1,1,0,Check-Out,0,0-7 days,3,2,2,0,0,128.0,384.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,0,BRA
103077,20240410,27,3,3,1,1,0,Check-Out,34,31-90 days,8,2,2,0,0,120.7,965.6,0,0,0,0,0,0,0,0,2,0,0,A,A,HB,8,ESP
103078,20240301,30,5,1,1,1,0,Check-Out,2,0-7 days,1,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0,2,0,0,G,G,BB,0,PRT
103079,20240407,22,3,3,1,1,0,Check-Out,17,8-30 days,3,2,2,0,0,92.67,278.01,0,0,0,0,0,0,0,0,0,0,0,A,A,SC,9,CN
103080,20240402,21,4,3,1,1,0,Check-Out,74,31-90 days,3,2,2,0,0,75.0,225.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,28,FRA
103081,20241027,25,4,3,1,1,0,Check-Out,270,90+ days,5,2,2,0,0,68.0,340.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,42,GBR
103082,20241105,18,3,3,1,1,0,Check-Out,55,31-90 days,3,2,2,0,0,79.2,237.6,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,9,USA
103083,20240502,20,3,3,1,1,0,Check-Out,49,31-90 days,4,2,2,0,0,83.8,335.2,0,0,0,0,0,0,0,0,2,0,1,A,A,SC,9,ITA
103084,20241009,24,3,3,1,1,0,Check-Out,137,90+ days,3,2,2,0,0,90.0,270.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,ITA
103085,20240323,28,1,1,1,1,0,Check-Out,9,8-30 days,4,1,1,0,0,131.5,526.0,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,0,PRT
103086,20240323,27,4,3,1,1,0,Check-Out,52,31-90 days,3,2,2,0,0,72.0,216.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,28,FRA
103087,20240907,19,4,3,1,1,0,Check-Out,50,31-90 days,4,2,2,0,0,68.0,272.0,0,0,0,0,0,0,0,1,0,0,0,A,A,BB,28,FRA
103088,20240426,20,3,3,1,1,0,Check-Out,15,8-30 days,2,2,2,0,0,107.5,215.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,9,PRT
103089,20241216,22,3,3,1,1,0,Check-Out,1,0-7 days,5,2,2,0,0,100.47,502.35,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,9,CHE
103090,20240821,23,3,3,1,1,0,Check-Out,101,90+ days,4,3,3,0,0,119.0,476.0,0,0,0,0,0,0,0,0,2,0,0,D,D,BB,9,PRT
103091,20241027,16,3,3,1,1,0,Check-Out,36,31-90 days,3,2,2,0,0,88.0,264.0,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,9,POL
103092,20240311,25,3,3,1,1,0,Check-Out,89,31-90 days,2,2,2,0,0,104.0,208.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,9,ITA
103093,20241115,16,3,3,1,1,0,Check-Out,89,31-90 days,2,2,2,0,0,104.0,208.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,9,ITA
103094,20240617,27,3,3,1,1,0,Check-Out,89,31-90 days,2,2,2,0,0,104.0,208.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,9,ITA
103095,20240105,26,3,3,1,1,0,Check-Out,89,31-90 days,2,2,2,0,0,104.0,208.0,0,0,0,0,0,0,0,0,2,0,0,A,D,BB,9,ITA
103096,20240505,17,3,3,1,1,0,Check-Out,89,31-90 days,2,1,1,0,0,96.0,192.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,9,ITA
103097,20240416,17,3,3,1,1,0,Check-Out,17,8-30 days,4,2,2,0,0,100.38,401.52,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,9,ESP
103098,20240531,24,3,3,1,1,0,Check-Out,278,90+ days,3,2,2,0,0,78.3,234.9,0,0,0,0,0,0,0,0,3,0,0,A,A,BB,9,DEU
103099,20241105,18,4,3,3,1,0,Check-Out,18,8-30 days,1,2,2,0,0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,378,PRT
103100,20240519,16,3,3,1,1,0,Check-Out,278,90+ days,3,2,2,0,0,78.3,234.9,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,9,DEU
103101,20240517,28,4,3,3,1,0,Check-Out,18,8-30 days,1,2,2,0,0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,378,PRT
103102,20240208,18,4,3,3,1,0,Check-Out,18,8-30 days,1,2,2,0,0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,378,FRA
103103,20240603,22,4,3,3,1,0,Check-Out,18,8-30 days,1,2,2,0,0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,378,PRT
103104,20240519,18,4,3,3,1,0,Check-Out,18,8-30 days,1,2,2,0,0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,378,FRA
103105,20241228,19,4,3,3,1,0,Check-Out,18,8-30 days,1,2,2,0,0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,378,PRT
103106,20241009,19,4,3,3,1,0,Check-Out,18,8-30 days,1,2,2,0,0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,378,PRT
103107,20240324,21,3,3,1,1,0,Check-Out,25,8-30 days,5,2,2,0,0,96.9,484.5,0,0,0,0,0,0,0,0,2,0,0,D,D,BB,9,JPN
103108,20240319,25,4,3,3,1,0,Check-Out,18,8-30 days,1,2,2,0,0,89.0,89.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,378,PRT
103109,20240512,21,3,3,1,1,0,Check-Out,78,31-90 days,4,2,2,0,0,88.4,353.6,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,DZA
103110,20240324,23,3,3,1,1,0,Check-Out,18,8-30 days,4,2,2,0,0,91.38,365.52,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,9,PRT
103111,20241217,20,1,1,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,88.0,88.0,0,0,0,0,1,0,0,0,0,0,0,A,A,BB,0,ESP
103112,20240129,25,3,3,1,1,0,Check-Out,123,90+ days,3,2,2,0,0,90.0,270.0,0,0,0,0,0,0,0,0,2,0,0,A,D,BB,9,ITA
103113,20240404,28,3,3,1,1,0,Check-Out,68,31-90 days,4,2,2,0,0,88.4,353.6,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,ITA
103114,20240621,19,3,3,1,1,0,Check-Out,5,0-7 days,2,2,2,0,0,107.5,215.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,AUT
103115,20240603,30,3,3,1,1,0,Check-Out,71,31-90 days,5,2,2,0,0,74.8,374.0,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,9,ESP
103116,20240428,18,3,3,1,1,0,Check-Out,56,31-90 days,3,2,2,0,0,93.6,280.79999999999995,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,GBR
103117,20240411,27,3,3,1,1,0,Check-Out,4,0-7 days,3,2,2,0,0,118.67,356.01,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,9,GBR
103118,20241214,16,3,3,1,1,0,Check-Out,53,31-90 days,3,2,2,0,0,60.98,182.94,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,7,CHE
103119,20240805,20,3,3,1,1,0,Check-Out,55,31-90 days,2,2,2,0,0,79.2,158.4,0,0,0,0,0,0,0,0,2,0,0,A,A,SC,9,AUS
103120,20240719,21,3,3,1,1,0,Check-Out,20,8-30 days,3,2,2,0,0,92.67,278.01,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,9,IRL
103121,20241114,22,3,3,1,1,0,Check-Out,56,31-90 days,3,2,2,0,0,93.6,280.79999999999995,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,GBR
103122,20240618,29,3,3,1,1,0,Check-Out,104,90+ days,4,2,2,0,0,88.4,353.6,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,CHE
103123,20240225,22,3,3,1,1,0,Check-Out,0,0-7 days,1,3,3,0,0,138.0,138.0,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,0,SWE
103124,20240430,17,4,3,1,1,0,Check-Out,93,90+ days,2,3,3,0,0,92.65,185.3,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,22,PRT
103125,20241029,30,4,3,1,1,0,Check-Out,93,90+ days,2,2,2,0,0,68.0,136.0,0,0,0,0,0,0,0,0,1,0,0,A,C,BB,22,PRT
103126,20241210,20,4,3,3,1,0,Check-Out,17,8-30 days,2,3,2,0,1,80.0,160.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,378,FRA
103127,20240604,30,3,3,1,1,0,Check-Out,89,31-90 days,2,1,1,0,0,96.0,192.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,9,ITA
103128,20240731,24,1,1,1,1,0,Check-Out,16,8-30 days,3,2,2,0,0,81.09,243.27,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,14,DEU
103129,20240114,28,3,3,1,1,0,Check-Out,17,8-30 days,4,2,2,0,0,91.38,365.52,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,9,FRA
103130,20240527,30,1,1,1,1,0,Check-Out,68,31-90 days,3,2,2,0,0,79.2,237.6,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,14,USA
103131,20240418,25,1,1,1,1,0,Check-Out,38,31-90 days,3,4,2,2,0,143.0,429.0,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,14,PHL
103132,20240224,26,3,3,1,1,0,Check-Out,153,90+ days,3,2,2,0,0,90.0,270.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,GBR
103133,20240619,26,3,3,1,1,0,Check-Out,8,8-30 days,1,1,1,0,0,96.0,96.0,0,0,0,0,0,0,0,0,2,0,0,A,D,BB,9,FRA
103134,20240126,22,3,3,1,1,0,Check-Out,8,8-30 days,1,1,1,0,0,96.0,96.0,0,0,0,0,0,0,0,0,2,0,0,A,D,BB,9,FRA
103135,20240930,17,3,3,1,1,0,Check-Out,52,31-90 days,4,2,2,0,0,96.9,387.6,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,9,NLD
103136,20241106,19,3,3,1,1,0,Check-Out,0,0-7 days,7,2,2,0,0,90.1,630.6999999999999,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,ITA
103137,20240404,23,3,3,1,1,0,Check-Out,7,0-7 days,4,2,2,0,0,86.78,347.12,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,9,PRT
103138,20240812,20,3,3,1,1,0,Check-Out,12,8-30 days,1,2,2,0,0,104.0,104.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,9,ITA
103139,20241116,28,3,3,1,1,0,Check-Out,15,8-30 days,3,2,2,0,0,90.33,270.99,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,9,ITA
103140,20240825,29,3,3,1,1,0,Check-Out,1,0-7 days,3,2,2,0,0,90.33,270.99,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,9,FRA
103141,20240922,17,3,3,1,1,0,Check-Out,6,0-7 days,1,1,1,0,0,88.0,88.0,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,9,ESP
103142,20241203,23,3,3,1,1,0,Check-Out,6,0-7 days,1,1,1,0,0,88.0,88.0,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,9,ESP
103143,20240921,25,3,3,1,1,0,Check-Out,6,0-7 days,1,1,1,0,0,97.0,97.0,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,9,ESP
103144,20240311,20,1,1,1,1,0,Check-Out,0,0-7 days,3,1,1,0,0,103.5,310.5,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,0,PRT
103145,20241027,26,3,3,1,1,0,Check-Out,8,8-30 days,1,2,2,0,0,114.0,114.0,0,0,0,0,0,0,0,0,2,0,0,D,D,BB,9,PRT
103146,20240127,30,3,3,1,1,0,Check-Out,198,90+ days,5,2,2,0,0,63.75,318.75,0,0,0,0,0,0,0,0,2,0,0,A,A,SC,8,ESP
103147,20240810,30,3,3,1,1,0,Check-Out,114,90+ days,1,2,2,0,0,79.2,79.2,0,0,0,0,0,0,0,0,1,0,0,A,D,SC,9,CHE
103148,20241027,24,3,3,1,1,0,Check-Out,5,0-7 days,3,2,2,0,0,125.33,375.99,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,9,ITA
103149,20241123,24,3,3,1,1,0,Check-Out,22,8-30 days,5,2,2,0,0,90.78,453.9,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,ITA
103150,20240705,20,3,3,1,1,0,Check-Out,16,8-30 days,6,2,2,0,0,90.38,542.28,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,9,ITA
103151,20240226,20,3,3,1,1,0,Check-Out,6,0-7 days,1,2,2,0,0,108.0,108.0,0,0,0,0,0,0,0,1,1,0,0,A,A,BB,9,NLD
103152,20240610,20,3,3,1,1,0,Check-Out,9,8-30 days,4,2,2,0,0,99.88,399.52,0,0,0,0,0,0,0,0,2,0,0,D,D,BB,9,LUX
103153,20240304,27,3,3,1,1,0,Check-Out,56,31-90 days,1,1,1,0,0,79.2,79.2,0,0,0,0,0,0,0,0,2,0,0,A,A,SC,9,IRL
103154,20241013,20,1,1,1,1,0,Check-Out,9,8-30 days,1,1,1,0,0,88.0,88.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,14,ESP
103155,20240301,27,2,2,1,1,0,Check-Out,7,0-7 days,1,1,1,0,0,79.0,79.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,PRT
103156,20240107,18,3,3,1,1,0,Check-Out,1,0-7 days,2,1,1,0,0,87.0,174.0,0,0,0,0,0,0,0,1,1,0,0,A,A,SC,9,BEL
103157,20240830,24,3,3,1,1,0,Check-Out,4,0-7 days,1,1,1,0,0,97.0,97.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,9,DEU
103158,20240406,16,3,3,1,1,0,Check-Out,7,0-7 days,2,1,1,0,0,98.0,196.0,0,0,0,0,1,0,1,0,2,0,0,A,A,BB,9,DEU
103159,20240229,17,2,2,1,1,0,Check-Out,7,0-7 days,1,1,1,0,0,79.0,79.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,ESP
103160,20240702,23,1,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,87.0,87.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,PRT
103161,20240506,29,1,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,89.0,89.0,0,0,0,0,1,0,1,0,0,0,1,A,A,BB,0,PRT
103162,20240807,29,1,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,104.0,104.0,0,0,0,0,1,0,2,0,0,0,0,D,D,BB,0,PRT
103163,20240215,29,1,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,110.0,110.0,0,0,0,0,1,0,3,0,0,0,0,D,D,BB,0,PRT
103164,20240305,25,1,1,1,1,0,Check-Out,0,0-7 days,2,1,1,0,0,95.0,190.0,0,0,0,0,1,0,4,0,0,0,0,A,A,BB,0,PRT
103165,20240621,20,1,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,80.0,80.0,0,0,0,0,1,0,5,1,0,0,0,A,A,BB,0,PRT
103166,20240217,23,4,3,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,88.2,88.2,0,0,0,0,0,0,0,0,0,0,1,A,A,BB,391,PRT
103167,20241204,18,2,2,1,1,0,Check-Out,12,8-30 days,2,1,1,0,0,79.0,158.0,0,0,0,0,0,0,0,1,0,0,0,A,A,BB,0,NLD
103168,20240810,21,3,3,1,1,0,Check-Out,4,0-7 days,5,2,2,0,0,90.78,453.9,0,0,0,0,0,0,0,0,0,0,0,A,K,BB,9,PRT
103169,20240917,21,3,3,1,1,0,Check-Out,5,0-7 days,1,2,2,0,0,96.0,96.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,USA
103170,20240505,28,3,3,1,1,0,Check-Out,12,8-30 days,4,3,3,0,0,132.39,529.56,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,9,TUR
103171,20241022,18,3,3,1,1,0,Check-Out,0,0-7 days,4,2,2,0,0,89.89,359.56,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,9,TUR
103172,20240628,29,2,2,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,79.0,79.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,0,PRT
103173,20241127,25,2,2,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,84.0,84.0,0,0,0,0,0,0,0,1,1,0,0,A,A,BB,0,PRT
103174,20240907,22,1,1,1,1,0,Check-Out,1,0-7 days,2,2,2,0,0,88.0,176.0,0,0,0,0,0,0,0,1,2,0,0,A,A,BB,14,NLD
103175,20240719,28,3,3,1,1,0,Check-Out,25,8-30 days,4,2,2,0,0,89.89,359.56,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,9,FRA
103176,20241012,16,3,3,1,1,0,Check-Out,34,31-90 days,4,2,2,0,0,68.07,272.28,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,7,CHE
103177,20240717,26,4,3,1,1,0,Check-Out,83,31-90 days,3,2,2,0,0,75.0,225.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,28,FRA
103178,20240913,20,4,3,1,1,0,Check-Out,83,31-90 days,3,2,2,0,0,75.0,225.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,28,FRA
103179,20240123,27,3,3,1,1,0,Check-Out,217,90+ days,10,2,2,0,0,46.63,466.3,0,0,0,0,0,0,0,1,2,0,0,A,A,SC,7,BRA
103180,20241217,29,3,3,1,1,0,Check-Out,217,90+ days,10,2,1,1,0,65.11,651.1,0,0,0,0,0,0,0,1,2,0,0,A,A,SC,7,BRA
103181,20240408,21,3,3,1,1,0,Check-Out,217,90+ days,10,2,2,0,0,46.63,466.3,0,0,0,0,0,0,0,0,1,0,0,A,A,SC,7,BRA
103182,20241102,26,3,3,1,1,0,Check-Out,147,90+ days,1,1,1,0,0,84.6,84.6,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,9,GBR
103183,20240210,19,3,3,1,1,0,Check-Out,15,8-30 days,7,2,2,0,0,76.5,535.5,0,0,0,0,0,0,0,0,0,0,0,A,A,SC,9,HRV
103184,20240301,25,2,2,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,65.0,65.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,PRT
103185,20240122,24,3,3,1,1,0,Check-Out,4,0-7 days,1,1,1,0,0,88.0,88.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,ESP
103186,20240602,19,3,3,1,1,0,Check-Out,3,0-7 days,2,1,1,0,0,89.5,179.0,0,0,0,0,1,0,1,0,1,0,0,A,A,BB,9,ESP
103187,20240308,16,2,2,1,1,0,Check-Out,7,0-7 days,2,1,1,0,0,79.0,158.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,ESP
103188,20240929,21,2,2,1,1,0,Check-Out,8,8-30 days,1,1,1,0,0,79.0,79.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,CHE
103189,20240308,19,4,3,1,1,0,Check-Out,19,8-30 days,3,2,2,0,0,98.0,294.0,0,0,0,0,0,0,0,1,0,0,0,A,A,HB,28,FRA
103190,20241218,24,1,1,1,1,0,Check-Out,6,0-7 days,2,3,2,1,0,131.0,262.0,0,0,0,0,0,0,0,0,1,0,1,D,D,BB,14,DEU
103191,20240807,28,3,3,1,1,0,Check-Out,2,0-7 days,1,1,1,0,0,106.0,106.0,0,0,0,0,0,0,0,0,2,0,0,D,D,BB,9,PRT
103192,20241111,25,3,3,1,1,0,Check-Out,12,8-30 days,1,1,1,0,0,75.2,75.2,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,83,ESP
103193,20240410,20,1,1,1,1,0,Check-Out,2,0-7 days,2,2,2,0,0,68.25,136.5,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,14,ECU
103194,20240619,27,1,1,1,1,0,Check-Out,110,90+ days,4,2,2,0,0,79.2,316.8,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,14,GBR
103195,20240315,27,3,5,1,1,0,Check-Out,12,8-30 days,1,1,1,0,0,94.0,94.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,195,NLD
103196,20240617,16,1,1,1,1,0,Check-Out,15,8-30 days,1,1,1,0,0,88.0,88.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,14,ESP
103197,20240318,28,3,3,1,1,0,Check-Out,1,0-7 days,1,2,2,0,0,78.0,78.0,0,0,0,0,0,0,0,0,2,0,0,A,B,SC,9,CHE
103198,20240523,29,2,2,1,1,0,Check-Out,35,31-90 days,1,1,1,0,0,79.0,79.0,0,0,0,0,0,0,0,2,1,0,1,A,A,BB,0,PRT
103199,20241023,25,3,3,1,1,0,Check-Out,82,31-90 days,5,2,2,0,0,64.67,323.35,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,7,CHE
103200,20240612,26,1,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,70.2,70.2,0,0,0,0,0,0,0,1,0,0,0,A,D,BB,0,PRT
